Regione per Dettaglio;Settore;Anno;S - Consolidato SPA
Trentino-Alto Adige;Energia;2002;1018764000.00
Trentino-Alto Adige;Energia;2003;776810850.00
Trentino-Alto Adige;Energia;2004;962941190.00
Trentino-Alto Adige;Energia;2005;1216962050.00
Trentino-Alto Adige;Energia;2006;1207334120.00
Trentino-Alto Adige;Energia;2007;1314601220.00
Trentino-Alto Adige;Energia;2008;1696120190.00
Trentino-Alto Adige;Energia;2009;2257992060.00
Trentino-Alto Adige;Energia;2010;1989444010.00
Trentino-Alto Adige;Energia;2011;2270961820.00
Trentino-Alto Adige;Energia;2012;2499463390.00
Trentino-Alto Adige;Energia;2013;2631192670.00
Trentino-Alto Adige;Energia;2014;2764099070.00
Trentino-Alto Adige;Energia;2015;2530765410.00
Trentino-Alto Adige;Energia;2016;3012973220.00
Trentino-Alto Adige;Energia;2017;3063059790.00
Trentino-Alto Adige;Energia;2018;3587177100.00
Trentino-Alto Adige;Energia;2019;3548538350.00
Trentino-Alto Adige;Energia;2020;3685253080.00
Trentino-Alto Adige;Energia;2021;4961039110.00
Trentino-Alto Adige;Altre opere pubbliche;2000;40401250.00
Trentino-Alto Adige;Altre opere pubbliche;2001;95263500.00
Trentino-Alto Adige;Altre opere pubbliche;2002;41440500.00
Trentino-Alto Adige;Altre opere pubbliche;2003;39787130.00
Trentino-Alto Adige;Altre opere pubbliche;2004;42942730.00
Trentino-Alto Adige;Altre opere pubbliche;2005;34477420.00
Trentino-Alto Adige;Altre opere pubbliche;2006;71670050.00
Trentino-Alto Adige;Altre opere pubbliche;2007;74742190.00
Trentino-Alto Adige;Altre opere pubbliche;2008;90798140.00
Trentino-Alto Adige;Altre opere pubbliche;2009;56146750.00
Trentino-Alto Adige;Altre opere pubbliche;2010;59600820.00
Trentino-Alto Adige;Altre opere pubbliche;2011;78024480.00
Trentino-Alto Adige;Altre opere pubbliche;2012;86905900.00
Trentino-Alto Adige;Altre opere pubbliche;2013;66712070.00
Trentino-Alto Adige;Altre opere pubbliche;2014;49184240.00
Trentino-Alto Adige;Altre opere pubbliche;2015;53985510.00
Trentino-Alto Adige;Altre opere pubbliche;2016;28113360.00
Trentino-Alto Adige;Altre opere pubbliche;2017;16842800.00
Trentino-Alto Adige;Altre opere pubbliche;2018;22884640.00
Trentino-Alto Adige;Altre opere pubbliche;2019;0.00
Trentino-Alto Adige;Altre opere pubbliche;2020;664080.00
Trentino-Alto Adige;Altre opere pubbliche;2021;705050.00
Trentino-Alto Adige;Altre in campo economico;2000;475290020.00
Trentino-Alto Adige;Altre in campo economico;2001;453112820.00
Trentino-Alto Adige;Altre in campo economico;2002;485393200.00
Trentino-Alto Adige;Altre in campo economico;2003;432686500.00
Trentino-Alto Adige;Altre in campo economico;2004;636059400.00
Trentino-Alto Adige;Altre in campo economico;2005;690420600.00
Trentino-Alto Adige;Altre in campo economico;2006;685865450.00
Trentino-Alto Adige;Altre in campo economico;2007;516811280.00
Trentino-Alto Adige;Altre in campo economico;2008;514873590.00
Trentino-Alto Adige;Altre in campo economico;2009;806132280.00
Trentino-Alto Adige;Altre in campo economico;2010;601065470.00
Trentino-Alto Adige;Altre in campo economico;2011;643123960.00
Trentino-Alto Adige;Altre in campo economico;2012;691521160.00
Trentino-Alto Adige;Altre in campo economico;2013;611827230.00
Trentino-Alto Adige;Altre in campo economico;2014;699529460.00
Trentino-Alto Adige;Altre in campo economico;2015;618714820.00
Trentino-Alto Adige;Altre in campo economico;2016;323866950.00
Trentino-Alto Adige;Altre in campo economico;2017;295389760.00
Trentino-Alto Adige;Altre in campo economico;2018;288689730.00
Trentino-Alto Adige;Altre in campo economico;2019;330290420.00
Trentino-Alto Adige;Altre in campo economico;2020;319497730.00
Trentino-Alto Adige;Altre in campo economico;2021;357325880.00
Trentino-Alto Adige;Oneri non ripartibili;2000;1077856450.00
Trentino-Alto Adige;Oneri non ripartibili;2001;1045389990.00
Trentino-Alto Adige;Oneri non ripartibili;2002;871041390.00
Trentino-Alto Adige;Oneri non ripartibili;2003;643469240.00
Trentino-Alto Adige;Oneri non ripartibili;2004;446550580.00
Trentino-Alto Adige;Oneri non ripartibili;2005;692361600.00
Trentino-Alto Adige;Oneri non ripartibili;2006;583250660.00
Trentino-Alto Adige;Oneri non ripartibili;2007;500096210.00
Trentino-Alto Adige;Oneri non ripartibili;2008;693712550.00
Trentino-Alto Adige;Oneri non ripartibili;2009;565905170.00
Trentino-Alto Adige;Oneri non ripartibili;2010;454031230.00
Trentino-Alto Adige;Oneri non ripartibili;2011;618966510.00
Trentino-Alto Adige;Oneri non ripartibili;2012;771270490.00
Trentino-Alto Adige;Oneri non ripartibili;2013;1085960420.00
Trentino-Alto Adige;Oneri non ripartibili;2014;929076200.00
Trentino-Alto Adige;Oneri non ripartibili;2015;1118143940.00
Trentino-Alto Adige;Oneri non ripartibili;2016;488017410.00
Trentino-Alto Adige;Oneri non ripartibili;2017;703112560.00
Trentino-Alto Adige;Oneri non ripartibili;2018;678059740.00
Trentino-Alto Adige;Oneri non ripartibili;2019;702104640.00
Trentino-Alto Adige;Oneri non ripartibili;2020;1215925700.00
Trentino-Alto Adige;Oneri non ripartibili;2021;2977800730.00
Abruzzo;Amministrazione Generale;2000;1214868140.00
Abruzzo;Amministrazione Generale;2001;1331246410.00
Abruzzo;Amministrazione Generale;2002;1306918770.00
Abruzzo;Amministrazione Generale;2003;1722706240.00
Abruzzo;Amministrazione Generale;2004;1861962910.00
Abruzzo;Amministrazione Generale;2005;2110939000.00
Abruzzo;Amministrazione Generale;2006;2053179490.00
Abruzzo;Amministrazione Generale;2007;2123130310.00
Abruzzo;Amministrazione Generale;2008;1751965440.00
Abruzzo;Amministrazione Generale;2009;1975520010.00
Abruzzo;Amministrazione Generale;2010;1845215530.00
Abruzzo;Amministrazione Generale;2011;1709841760.00
Abruzzo;Amministrazione Generale;2012;1676465450.00
Abruzzo;Amministrazione Generale;2013;2304390690.00
Abruzzo;Amministrazione Generale;2014;2327136910.00
Abruzzo;Amministrazione Generale;2015;2682857460.00
Abruzzo;Amministrazione Generale;2016;2383094910.00
Abruzzo;Amministrazione Generale;2017;2399543870.00
Abruzzo;Amministrazione Generale;2018;2401582100.00
Abruzzo;Amministrazione Generale;2019;2324978690.00
Abruzzo;Amministrazione Generale;2020;2422139720.00
Abruzzo;Amministrazione Generale;2021;2558717480.00
Abruzzo;Difesa;2000;78583510.00
Abruzzo;Difesa;2001;178052510.00
Abruzzo;Difesa;2002;192385630.00
Abruzzo;Difesa;2003;201538160.00
Abruzzo;Difesa;2004;218196800.00
Abruzzo;Difesa;2005;255337040.00
Abruzzo;Difesa;2006;230248480.00
Abruzzo;Difesa;2007;264834060.00
Abruzzo;Difesa;2008;456934500.00
Abruzzo;Difesa;2009;550215880.00
Abruzzo;Difesa;2010;320399450.00
Abruzzo;Difesa;2011;202767940.00
Abruzzo;Difesa;2012;162905290.00
Abruzzo;Difesa;2013;140291380.00
Abruzzo;Difesa;2014;132619400.00
Abruzzo;Difesa;2015;129489480.00
Abruzzo;Difesa;2016;129186470.00
Abruzzo;Difesa;2017;165030290.00
Abruzzo;Difesa;2018;163554390.00
Abruzzo;Difesa;2019;163439520.00
Abruzzo;Difesa;2020;168277480.00
Abruzzo;Difesa;2021;170824580.00
Abruzzo;Sicurezza pubblica;2000;248251070.00
Abruzzo;Sicurezza pubblica;2001;311414710.00
Abruzzo;Sicurezza pubblica;2002;202212950.00
Abruzzo;Sicurezza pubblica;2003;253594390.00
Abruzzo;Sicurezza pubblica;2004;290650760.00
Abruzzo;Sicurezza pubblica;2005;399807910.00
Abruzzo;Sicurezza pubblica;2006;404977070.00
Abruzzo;Sicurezza pubblica;2007;392328230.00
Abruzzo;Sicurezza pubblica;2008;348040060.00
Abruzzo;Sicurezza pubblica;2009;661869650.00
Abruzzo;Sicurezza pubblica;2010;847337560.00
Abruzzo;Sicurezza pubblica;2011;602585340.00
Abruzzo;Sicurezza pubblica;2012;555117370.00
Abruzzo;Sicurezza pubblica;2013;467407480.00
Abruzzo;Sicurezza pubblica;2014;480776500.00
Abruzzo;Sicurezza pubblica;2015;485789130.00
Abruzzo;Sicurezza pubblica;2016;534276640.00
Abruzzo;Sicurezza pubblica;2017;630729020.00
Abruzzo;Sicurezza pubblica;2018;618185650.00
Abruzzo;Sicurezza pubblica;2019;665742930.00
Abruzzo;Sicurezza pubblica;2020;633041920.00
Abruzzo;Sicurezza pubblica;2021;652751180.00
Abruzzo;Giustizia;2000;127733160.00
Abruzzo;Giustizia;2001;157410890.00
Abruzzo;Giustizia;2002;133364120.00
Abruzzo;Giustizia;2003;154871960.00
Abruzzo;Giustizia;2004;149207890.00
Abruzzo;Giustizia;2005;159839470.00
Abruzzo;Giustizia;2006;155363690.00
Abruzzo;Giustizia;2007;141635500.00
Abruzzo;Giustizia;2008;166477430.00
Abruzzo;Giustizia;2009;174874130.00
Abruzzo;Giustizia;2010;162507190.00
Abruzzo;Giustizia;2011;168197390.00
Abruzzo;Giustizia;2012;163509120.00
Abruzzo;Giustizia;2013;177198650.00
Abruzzo;Giustizia;2014;166757000.00
Abruzzo;Giustizia;2015;171239640.00
Abruzzo;Giustizia;2016;164558470.00
Abruzzo;Giustizia;2017;168624690.00
Abruzzo;Giustizia;2018;175754390.00
Abruzzo;Giustizia;2019;180277140.00
Abruzzo;Giustizia;2020;185198690.00
Abruzzo;Giustizia;2021;178495040.00
Abruzzo;Istruzione;2000;895954060.00
Abruzzo;Istruzione;2001;1131271670.00
Abruzzo;Istruzione;2002;1000312000.00
Abruzzo;Istruzione;2003;1074744230.00
Abruzzo;Istruzione;2004;1121360660.00
Abruzzo;Istruzione;2005;1080551520.00
Abruzzo;Istruzione;2006;1149133410.00
Abruzzo;Istruzione;2007;1106698560.00
Abruzzo;Istruzione;2008;1175666440.00
Abruzzo;Istruzione;2009;1120012920.00
Abruzzo;Istruzione;2010;1104036590.00
Abruzzo;Istruzione;2011;1061777100.00
Abruzzo;Istruzione;2012;1053709940.00
Abruzzo;Istruzione;2013;1057073730.00
Abruzzo;Istruzione;2014;1017314710.00
Abruzzo;Istruzione;2015;1036949270.00
Abruzzo;Istruzione;2016;1069461980.00
Abruzzo;Istruzione;2017;1091749530.00
Abruzzo;Istruzione;2018;1156833260.00
Abruzzo;Istruzione;2019;1163205830.00
Abruzzo;Istruzione;2020;1146638390.00
Abruzzo;Istruzione;2021;1202632750.00
Abruzzo;Formazione;2000;19674040.00
Abruzzo;Formazione;2001;21004120.00
Abruzzo;Formazione;2002;46104040.00
Abruzzo;Formazione;2003;77391540.00
Abruzzo;Formazione;2004;61530980.00
Abruzzo;Formazione;2005;70014430.00
Abruzzo;Formazione;2006;69180400.00
Abruzzo;Formazione;2007;64229880.00
Abruzzo;Formazione;2008;33983930.00
Abruzzo;Formazione;2009;27358680.00
Abruzzo;Formazione;2010;45451390.00
Abruzzo;Formazione;2011;25407320.00
Abruzzo;Formazione;2012;30883490.00
Abruzzo;Formazione;2013;40956750.00
Abruzzo;Formazione;2014;41893360.00
Abruzzo;Formazione;2015;36389520.00
Abruzzo;Formazione;2016;12761110.00
Abruzzo;Formazione;2017;9680480.00
Abruzzo;Formazione;2018;19564400.00
Abruzzo;Formazione;2019;3516990.00
Abruzzo;Formazione;2020;3078270.00
Abruzzo;Formazione;2021;2980130.00
Abruzzo;Ricerca e Sviluppo;2000;56166830.00
Abruzzo;Ricerca e Sviluppo;2001;95524200.00
Abruzzo;Ricerca e Sviluppo;2002;97515170.00
Abruzzo;Ricerca e Sviluppo;2003;90541520.00
Abruzzo;Ricerca e Sviluppo;2004;90088640.00
Abruzzo;Ricerca e Sviluppo;2005;131964640.00
Abruzzo;Ricerca e Sviluppo;2006;176108180.00
Abruzzo;Ricerca e Sviluppo;2007;179565900.00
Abruzzo;Ricerca e Sviluppo;2008;183965820.00
Abruzzo;Ricerca e Sviluppo;2009;183921480.00
Abruzzo;Ricerca e Sviluppo;2010;202443000.00
Abruzzo;Ricerca e Sviluppo;2011;181707440.00
Abruzzo;Ricerca e Sviluppo;2012;174183350.00
Abruzzo;Ricerca e Sviluppo;2013;154558810.00
Abruzzo;Ricerca e Sviluppo;2014;135432210.00
Abruzzo;Ricerca e Sviluppo;2015;140190980.00
Abruzzo;Ricerca e Sviluppo;2016;135544470.00
Abruzzo;Ricerca e Sviluppo;2017;150057290.00
Abruzzo;Ricerca e Sviluppo;2018;173585430.00
Abruzzo;Ricerca e Sviluppo;2019;185224780.00
Abruzzo;Ricerca e Sviluppo;2020;186303980.00
Abruzzo;Ricerca e Sviluppo;2021;188258920.00
Abruzzo;Cultura e servizi ricreativi;2000;225049620.00
Abruzzo;Cultura e servizi ricreativi;2001;253175330.00
Abruzzo;Cultura e servizi ricreativi;2002;179536990.00
Abruzzo;Cultura e servizi ricreativi;2003;240031400.00
Abruzzo;Cultura e servizi ricreativi;2004;377345380.00
Abruzzo;Cultura e servizi ricreativi;2005;373837410.00
Abruzzo;Cultura e servizi ricreativi;2006;327434220.00
Abruzzo;Cultura e servizi ricreativi;2007;359080800.00
Abruzzo;Cultura e servizi ricreativi;2008;227902810.00
Abruzzo;Cultura e servizi ricreativi;2009;353731730.00
Abruzzo;Cultura e servizi ricreativi;2010;334718630.00
Abruzzo;Cultura e servizi ricreativi;2011;213869560.00
Abruzzo;Cultura e servizi ricreativi;2012;228811430.00
Abruzzo;Cultura e servizi ricreativi;2013;193978300.00
Abruzzo;Cultura e servizi ricreativi;2014;174320580.00
Abruzzo;Cultura e servizi ricreativi;2015;162962790.00
Abruzzo;Cultura e servizi ricreativi;2016;160081840.00
Abruzzo;Cultura e servizi ricreativi;2017;188749190.00
Abruzzo;Cultura e servizi ricreativi;2018;200476190.00
Abruzzo;Cultura e servizi ricreativi;2019;196250540.00
Abruzzo;Cultura e servizi ricreativi;2020;204279660.00
Abruzzo;Cultura e servizi ricreativi;2021;211414450.00
Abruzzo;Edilizia abitativa e urbanistica;2000;100559140.00
Abruzzo;Edilizia abitativa e urbanistica;2001;133331420.00
Abruzzo;Edilizia abitativa e urbanistica;2002;150243150.00
Abruzzo;Edilizia abitativa e urbanistica;2003;137202980.00
Abruzzo;Edilizia abitativa e urbanistica;2004;161765240.00
Abruzzo;Edilizia abitativa e urbanistica;2005;124096370.00
Abruzzo;Edilizia abitativa e urbanistica;2006;131750790.00
Abruzzo;Edilizia abitativa e urbanistica;2007;151135050.00
Abruzzo;Edilizia abitativa e urbanistica;2008;139374940.00
Abruzzo;Edilizia abitativa e urbanistica;2009;131640810.00
Abruzzo;Edilizia abitativa e urbanistica;2010;1021494870.00
Abruzzo;Edilizia abitativa e urbanistica;2011;158245420.00
Abruzzo;Edilizia abitativa e urbanistica;2012;268201610.00
Abruzzo;Edilizia abitativa e urbanistica;2013;105868270.00
Abruzzo;Edilizia abitativa e urbanistica;2014;102710680.00
Abruzzo;Edilizia abitativa e urbanistica;2015;118813730.00
Abruzzo;Edilizia abitativa e urbanistica;2016;125332320.00
Abruzzo;Edilizia abitativa e urbanistica;2017;200752540.00
Abruzzo;Edilizia abitativa e urbanistica;2018;153099780.00
Abruzzo;Edilizia abitativa e urbanistica;2019;155067270.00
Abruzzo;Edilizia abitativa e urbanistica;2020;198228900.00
Abruzzo;Edilizia abitativa e urbanistica;2021;165769750.00
Abruzzo;Sanità;2000;1153318060.00
Abruzzo;Sanità;2001;1092660290.00
Abruzzo;Sanità;2002;1561130950.00
Abruzzo;Sanità;2003;1702944060.00
Abruzzo;Sanità;2004;1588840280.00
Abruzzo;Sanità;2005;1754264240.00
Abruzzo;Sanità;2006;1893690580.00
Abruzzo;Sanità;2007;2502477230.00
Abruzzo;Sanità;2008;2442649410.00
Abruzzo;Sanità;2009;2293486000.00
Abruzzo;Sanità;2010;2173698830.00
Abruzzo;Sanità;2011;2345045850.00
Abruzzo;Sanità;2012;2203976700.00
Abruzzo;Sanità;2013;2327606380.00
Abruzzo;Sanità;2014;2193314520.00
Abruzzo;Sanità;2015;2483713610.00
Abruzzo;Sanità;2016;2690994260.00
Abruzzo;Sanità;2017;2358701480.00
Abruzzo;Sanità;2018;2551332500.00
Abruzzo;Sanità;2019;2533161090.00
Abruzzo;Sanità;2020;2564658720.00
Abruzzo;Sanità;2021;2805715730.00
Abruzzo;Interventi in campo sociale;2000;572146980.00
Abruzzo;Interventi in campo sociale;2001;559135900.00
Abruzzo;Interventi in campo sociale;2002;619694230.00
Abruzzo;Interventi in campo sociale;2003;645810270.00
Abruzzo;Interventi in campo sociale;2004;670102080.00
Abruzzo;Interventi in campo sociale;2005;684834130.00
Abruzzo;Interventi in campo sociale;2006;749622490.00
Abruzzo;Interventi in campo sociale;2007;829875540.00
Abruzzo;Interventi in campo sociale;2008;779913310.00
Abruzzo;Interventi in campo sociale;2009;1008774660.00
Abruzzo;Interventi in campo sociale;2010;1018707640.00
Abruzzo;Interventi in campo sociale;2011;972527470.00
Abruzzo;Interventi in campo sociale;2012;1144528590.00
Abruzzo;Interventi in campo sociale;2013;1159062810.00
Abruzzo;Interventi in campo sociale;2014;1129530600.00
